dbo,spCLICELUpdCelularCliente,DEVSIEWEB
dbo,SpClientSelClientesEmpre,DEVSIEWEB
dbo,spCLIPROPAGSelConsultarLotesPS,DEVSIEWEB
dbo,spCLIPROPAGSelConsultarRegistroLote,DEVSIEWEB
dbo,spCLIPROPAGUpdActualizarLotePS,DEVSIEWEB
dbo,spCLIPROPAGUpdActualizarPSRegistroLote,DEVSIEWEB
dbo,spCLIPROPAGUpdAnularLotePS,DEVSIEWEB
dbo,spCLIPROPAGUpdAnularLotes,DEVSIEWEB
dbo,spCLIPROPAGUpdAnularRegistroLote,DEVSIEWEB
dbo,spCLIPROPAGUpdLiberarLotesSCF,DEVSIEWEB
dbo,spCLIPROPAGUpdValidarLotePS,DEVSIEWEB
dbo,spCLIPROPAGUpdValidarPsLotes,DEVSIEWEB
dbo,spCLIPROPAGUpdValidarPsLotesPs,DEVSIEWEB
dbo,spCLIPROPAGUpdValidarRegistroLote,DEVSIEWEB
dbo,spCLIPROSelLiquidacionAgrupada,DEVSIEWEB
dbo,spCliSelClienteEmpresarial,DEVSIEWEB
dbo,spCLISelClientePasarela,DEVSIEWEB
dbo,SPCLISelClientesPorRazonSocial,DEVSIEWEB
dbo,SPCLISelClientesRazonSocialIdentificacion,DEVSIEWEB
dbo,SpCLIselClientesUsuario,DEVSIEWEB
dbo,spCLISelConsultarClientesGiroEmpresarial,DEVSIEWEB
dbo,spCLISelCorreoClienteGEnumeroident,DEVSIEWEB
dbo,spCLISelCorreoClienteGiroempresarial,DEVSIEWEB
dbo,spCLISelNitCliente,DEVSIEWEB
dbo,spCliSelValorTributarioClienteProyecto,DEVSIEWEB
dbo,spCLIUpdActualizarEstadosCliente,DEVSIEWEB
dbo,spCLIUSUSelConsultarUsuariosPorCliente,DEVSIEWEB
dbo,spCLIUSUselxUsuCodigo,DEVSIEWEB
dbo,spCODBARSelCampoCodigoBarras,DEVSIEWEB
dbo,spCODRESCORSelCodigoRespuestaCorresponsal,DEVSIEWEB
dbo,spCOLCHAPOSSelDatosColaGenesys,DEVSIEWEB
dbo,spCOLEncolarReporte,DEVSIEWEB
dbo,spCOLInsEstadoProceso,DEVSIEWEB
dbo,spCOLInsParametrosProcesos,DEVSIEWEB
dbo,SpCOLInsReporteHuellaPago,DEVSIEWEB
dbo,SpCOLINSVIDInsColaborador,DEVSIEWEB
dbo,spCOLREPHUEPAGSelConsecutivo,DEVSIEWEB
dbo,spCOLSelColaParametros,DEVSIEWEB
